Id,Community,retweeted_screen_name,Text,Time
544389588,4,WHOAFRO,"RT @WHOAFRO: #Ghana🇬🇭 becomes the first African country to receive #COVID19 vaccines from the COVAX facility. 600,000 Oxford-AstraZeneca do…",2021-03-01T00:03:47.000Z
66935683,0,UNICEFIndia,RT @UNICEFIndia: India 🇮🇳 is all set to begin Phase 2 of its #COVID19 vaccine drive with those above 60 yrs and 45 yrs with comorbidities e…,2021-03-01T02:01:27.000Z
93115683,2,GaviSeth,RT @GaviSeth: Congratulations Côte d’Ivoire and Ghana for administering the first shipment of African #COVAX vaccine doses! These are the f…,2021-03-01T22:13:47.000Z
950824252562903040,4,unicefchief,"RT @unicefchief: For the children of Yemen, words are not enough.
 
Words won’t re-builds schools or hospitals.
 
Words won’t kick-start va…",2021-03-01T22:05:02.000Z
97219875,4,gavi,"RT @gavi: We’re very proud to announce that 600,000 doses of #COVAX vaccines, the first to be shipped and delivered, have now arrived in Gh…",2021-03-01T06:38:25.000Z
145607857,0,kiranshaw,RT @kiranshaw: I just got vaccinated at @NarayanaHealth - painless no injection related side effects. I guess it’s a booster dose for me si…,2021-03-01T09:19:22.000Z
194516930,1,JaiveerShergill,RT @JaiveerShergill: Good decision by @PMOIndia to take vaccine &amp; definitely a positive step towards shrugging vaccine hesitancy. Going for…,2021-03-01T03:43:35.000Z
19760270,0,priyankac19,"RT @priyankac19: Heartening that @PMOIndia took the #COVID19 Covaxin vaccine today,will go a long way in ensuring that doubts around it&amp;hes…",2021-03-01T03:27:12.000Z
389313566,1,FaheemYounus,"RT @FaheemYounus: Q: Why I never comment on COVAXIN (Bharat Biotech) Vaccine?

A: Because phase 3 trials are not published. I like to work…",2021-03-01T17:56:58.000Z
89732309,1,bainjal,"RT @bainjal: And, the Panna Pramukhs don’t disappoint pointing to various symbols of poll going states in Modi’s vaccination such the Assam…",2021-03-01T07:46:37.000Z
1111842672220819456,0,SirRaowlGandhi,RT @RaowlGandhi: Before vs after vaccination 😂 https://t.co/Fzim8KAIQ2,2021-03-01T04:28:48.000Z
4789453135,0,desimojito,RT @desimojito: Secularism has gone in drain with this tweet for a secular party 😂🤣🤣😂,2021-03-01T16:38:06.000Z
1269258001,0,YusufDFI,"RT @YusufDFI: China keeps going around pledging to provide vaccine. Trust level in it is very low around the world. Meanwhile, while China…",2021-03-01T17:38:33.000Z
37168231,0,Suhelseth,"RT @Suhelseth: Happy Vaccination, India. Take the jab and be COVID proof. Delighted that the Government heeded everyone’s advice to open up…",2021-03-01T12:15:03.000Z
375369317,0,dmuthuk,RT @dmuthuk: You can never take politics out of Prime Minister @narendramodi. He is wearing a gamcha from Assam. Nurse who administered the…,2021-03-01T07:08:59.000Z
1246035397198528515,0,SetuAarogya,RT @SetuAarogya: Now you can register for COVID19 Vaccination on Aarogya Setu. Follow these steps for registration and booking your appoint…,2021-03-01T08:38:36.000Z
233199034,0,Rezang_La,"RT @Rezang_La: Prime Minister Modi gets a fully made in India Vaccine (Covaxin) from a nurse from Pondicherry wearing Assamese Scarf. 

Tal…",2021-03-01T08:57:42.000Z
356367350,0,sonalgoelias,"RT @sonalgoelias: Hon’ble PM leading from front ! 

#LargestVaccinationDrive 
#IndiaFightsCOVID19 
@PMOIndia  @MoHFW_INDIA",2021-03-01T06:11:49.000Z
797673785268715521,0,AbhishBanerj,"RT @AbhishBanerj: Don't forget:

-- those who said India will see lakhs and lakhs of Covid deaths

-- those who said India will be worst pe…",2021-03-01T17:32:33.000Z
1218781036898705408,0,Doxotaxel,"RT @veeronco: They aren't oxygen cylinders of Gorakhpur hospital, which u could sell

They are vaccines of AIIMS, not for sale. 

Here is a…",2021-03-01T21:17:48.000Z
143388401,0,DarshanaJardosh,RT @DarshanaJardosh: Took the first jab of the COVID-19 vaccine with my husband at the Surat Municipal Institute of Medical Education and R…,2021-03-01T06:29:16.000Z
1110805057,0,DrRutvij,"RT @DrRutvij: Roadway to safety...

Look at how Hon’ble PM Shri @narendramodi Ji reach AIIMS and took Vaccine.

#CoronaVaccine https://t.co…",2021-03-01T14:56:49.000Z
106081433,0,ashokepandit,"RT @ashokepandit: “ Jack &amp; Jill went up the hill to fetch a pale of waterJack fell down  &amp; broke his crown &amp; Jill came tumbling after ...
T…",2021-03-01T14:13:49.000Z
463553347,0,arvindpadhee,"RT @arvindpadhee: Pics of Hon PM and Hon CM, Odisha taking indigenous vaccine evoke proud feelings. Jai Hind! 🇮🇳 https://t.co/PvhwgZusNc",2021-03-01T09:14:13.000Z
1045835428287385600,0,kotappally,RT @kotappally: @narendramodi Modi taking corona medicine when lot of other people are not getting vaccine and waiting in line.,2021-03-01T04:34:17.000Z
942802400,1,tabassum_b,"RT @tabassum_b: At NESCO centre, people have been waiting since before 9 am. The CoWIN portal is not working and vaccination is yet to begi…",2021-03-01T07:15:06.000Z
979273137136300032,0,IndiaAheadNews,RT @IndiaAheadNews: PM @narendramodi gets first dose of the #Covid19 vaccine as phase 2 of vaccination begins. Watch @palaksharmanews in co…,2021-03-01T04:53:25.000Z
141111844,0,samirgurav,"RT @samirgurav: PM @narendramodi Ji took his first dose of #CovidVaccine at AIIMS.

#VaccinationDrive https://t.co/hFtF1P9BM2",2021-03-01T06:42:50.000Z
765535468104585217,0,CMOGuj,"RT @CMOGuj: Ahead of the COVID-19 vaccine roll-out on January 16, CM Shri @vijayrupanibjp participated in the virtual meet of PM Shri @nare…",2021-03-01T07:48:52.000Z
1121279474073362432,0,paulagnimitra1,RT @paulagnimitra1: Thanks to the honourable Prime Minister Shri @narendramodi ji &amp; the entire team of scientists who helped us to avail th…,2021-03-01T17:13:00.000Z
19897138,0,IndiaToday,"RT @IndiaToday: #PMModi takes #Covaxin shot at AIIMS, appeals to those eligible to get vaccinated | #CoronavirusVaccine 

https://t.co/SxX3…",2021-03-01T03:38:09.000Z
120737021,0,Ra_Bies,"RT @Ra_Bies: Now after Modi ji got himself got vaccinated, liberals have two option - First to get the vaccination &amp; suffocate in guilt &amp; a…",2021-03-01T06:29:27.000Z
119048275,0,szarabi,"RT @szarabi: ""Vaccine laga bhi diya? Pataa bhi nahin chala!"" is what PM Modi is reported to have said after getting his first @BharatBiotec…",2021-03-01T04:20:20.000Z
142238984,0,mgnayak5,"RT @mgnayak5: PM @narendramodi  going not for vaccine but to show his डोले to people who were showing their abs 
And see the डोले at the ag…",2021-03-01T11:44:23.000Z
3638215945,0,MirrorNow,RT @MirrorNow: #FarmersProtest | Chaotic scenes witnessed in #Haryana's Kaithal where #Farmers chased away doctors from a #COVIDVaccination…,2021-03-01T03:50:33.000Z
753131004483760129,0,BJP4Puducherry,"RT @BJP4Puducherry: Sister Niveda, hailing from Puducherry, administered the Indian #Covaxin vaccine to @PMOIndia @narendramodi today. It i…",2021-03-01T08:02:55.000Z
25095205,3,MichelleSimson,RT @MichelleSimson: It is so disturbing to hear our PM put out the all call for trained medical individuals to assist in inoculating Canadi…,2021-03-01T02:51:42.000Z
2887798966,0,achyuta_samanta,"RT @achyuta_samanta: Heartening that our PM, Shri @NarendraModi ji took the #COVID19 vaccine today. It will go a long way in removing hesit…",2021-03-01T06:19:58.000Z
751400048,0,rammadhav_,"RT @rammadhavbjp: PM Modi takes his first dose of COVID-19 vaccine at AIIMS, shares pic 
https://t.co/yYs8w7Xxb8
-via @inshorts",2021-03-01T05:20:17.000Z
98925318,0,sharmarekha,"RT @sharmarekha: Took the first dose of vaccine today and feeling perfectly fine. Thank you @PMOIndia @MoHFW_INDIA, the scientists behind i…",2021-03-01T09:42:57.000Z
2467791,2,washingtonpost,"RT @washingtonpost: FDA authorizes Johnson &amp; Johnson's single-shot coronavirus vaccine, adding firepower in the fight against the pathogen…",2021-03-01T03:31:49.000Z
350502624,0,blue21sky,"RT @blue21sky: Hon'ble PM @narendramodi took 1st dose of  #COVAXIN at AIIMS

Sister P Niveda administered #COVAXIN by #BharatBioTech to #PM…",2021-03-01T04:50:28.000Z
18071358,0,ZeeNewsEnglish,"RT @ZeeNewsEnglish: Meet Sister P Niveda who gave the #COVID19 vaccine shot to PM #NarendraModi

#Covaxin #CoronavirusVaccine #CoronaVaccin…",2021-03-01T05:32:46.000Z
3149398118,0,cbawankule,RT @cbawankule: PM Modi ji taking his first dose of COVID-19 vaccine which is completely made in India https://t.co/Mt3mOMXznx,2021-03-01T05:40:36.000Z
3291691,2,chamath,"RT @chamath: The faster we vaccinate, the quicker we prevent the virus from mutating to a version that existing vaccines DON’T treat. 

So…",2021-03-01T04:25:26.000Z
108006063,0,rvaidya2000,RT @rvaidya2000: Modiji told the nurse to get a veternary  hospital needle since the arms of politicians are very heavy--PMs sense of humor…,2021-03-01T08:59:41.000Z
2892809359,0,JM_Scindia,RT @JM_Scindia: Heartening to see the PM himself take the jab. This would help dispel any doubts and misconceptions about the vaccination.…,2021-03-01T05:36:43.000Z
12104642,0,oommen,"RT @oommen: ""Which vaccine should I take? Experts around the world are unanimous on this: he best vaccine to take is the first vaccine we c…",2021-03-01T12:59:05.000Z
119037578,0,balbir59,RT @balbir59: Don’t you think the vaccine for citizens came in good time ? Be honest 🙏,2021-03-01T13:01:47.000Z
721992033921990656,0,bandisanjay_bjp,"RT @bandisanjay_bjp: Leading from the front, PM @narendramodi gets vaccinated against Covid-19 at AIIMS just as an other common man, follow…",2021-03-01T14:24:09.000Z
2333630101,0,attomeybharti,RT @attomeybharti: They don't read the anti-vaccine propaganda published by the portals funded by them?,2021-03-01T11:56:36.000Z
841609973687762944,0,NBirenSingh,"RT @NBirenSingh: Hon'ble PM, Shri @narendramodi ji took his first dose of the COVID-19 vaccine at AIIMS. 
It sets an example for every Indi…",2021-03-01T09:59:22.000Z
43384673,0,DeshGujarat,"RT @DeshGujarat: Central Gujarat: Swami Sachidanand of Dantali Ashram administered Covid19 vaccine today (photo by Satish Rathod, Petlad) h…",2021-03-01T08:58:28.000Z
2447086974,0,PoonambenMaadam,"RT @PoonambenMaadam: Leading from the front, Hon’ble PM Shri @narendramodi ji took the first dose of #Covid-19 vaccine today at AIIMS Delhi…",2021-03-01T05:21:04.000Z
825243162201448448,0,Aabhas24,"RT @Aabhas24: @narendramodi #SadarPranam Pradhansewak Ji &amp; Dhanyawad! 

Arya Riti has always been to lead from front. This is going to be i…",2021-03-01T17:57:35.000Z
1911516824,0,captsinghjs,"RT @captsinghjs: After taking Covid vaccine, your finger may automatically hit the BJP symbol on EVMs😀😀😀😀",2021-03-01T16:45:21.000Z
231033118,0,PIB_India,"RT @PIB_India: Prime Minister @narendramodi takes first dose of #COVID19 vaccine

PM appeals to all those who are eligible to take the vacc…",2021-03-01T06:22:47.000Z
18160362,0,_rohanverma,RT @_rohanverma: Find nearby corona vaccination centres across India on https://t.co/p8Iqtoz77t portal &amp; https://t.co/EK3BRBYxDk app! List…,2021-03-01T01:51:22.000Z
1419020654,0,ishkarnBHANDARI,"RT @ishkarnBHANDARI: PM Modi inspires Indians, it good that he is getting vaccinated publicly, will help in improving people confidence in…",2021-03-01T08:22:45.000Z
1387173836,0,NeetuGarg6,"RT @NeetuGarg6: Sister P Niveda, from Puducherry, administered COVAXIN (Bharat BioTech) to PM @narendramodi who had Assamese Gamcha....😊😀…",2021-03-01T02:12:19.000Z
6509832,0,CNNnews18,RT @CNNnews18: The second phase of Covid-19 vaccination begins in India. India will cover people over 60 and those over 45 with co-morbidit…,2021-03-01T04:58:43.000Z
826734320018661378,0,DHFWKA,"RT @DHFWKA: Vaccine facilities in Bangalore Urban and BBMP area

@BBMPCOMM
@BlrCityPolice @NammaBESCOM
@chairmanbwssb
@BangaloreTimes1
@Ban…",2021-03-01T12:25:32.000Z
962988506,0,Ashwinsampathk,"RT @Ashwinsampathk: With the kind of population we have, it's unbelievably efficient handling of COVID crisis and planned distribution of V…",2021-03-01T03:14:39.000Z
346406417,0,tv9gujarati,"RT @tv9gujarati: Prime Minister @narendramodi took his first dose of #COVID19 vaccine at AIIMS #Delhi. 
Sister P Niveda, from #Puducherry,…",2021-03-01T02:08:20.000Z
353225707,0,SharmaKhemchand,RT @SharmaKhemchand: Confidence in #Covaxin is increased many times across the world in general public after PM #NarendraModi ji got (swade…,2021-03-01T17:02:21.000Z
101719346,0,sumeetbhasin,RT @sumeetbhasin: Picture is louder/clearer than words. Our PM @narendramodi ji followed rules &amp; waited for his turn to take vaccine. Went…,2021-03-01T05:02:32.000Z
17670329,0,sidhant,RT @sidhant: Breaking: Indian PM Modi takes first dose of the COVID-19 vaccine at AIIMS. https://t.co/5KKf7ALQmE,2021-03-01T03:11:19.000Z
1858339356,0,BJP4Assam,"RT @BJP4Assam: A shot in the arm for India!

PM Shri @narendramodi ji leading from the front as always. Together, we can make the nation CO…",2021-03-01T03:31:50.000Z
14072047,0,SachinKalbag,"RT @SachinKalbag: Please share this. There is confusion among the general public about where to register.

Vaccine Registration: 
1. https:…",2021-03-01T14:47:33.000Z
263793754,0,PoulomiMSaha,RT @PoulomiMSaha: Sisters Rosamma Anil (on his right) and P Niveda (on his left) who administered the #Covaxin shot to @PMOIndia this morni…,2021-03-01T15:00:42.000Z
48924841,0,somnath1978,"RT @somnath1978: One of the world's largest vaccine companies doesnt employ docs/scientists, and is a ""scoundrel"", one tht the PM is confid…",2021-03-01T07:27:20.000Z
26719898,5,mencap_charity,RT @mencap_charity: It is incredible news that the #JVCI has advised @GOVUK to offer everyone on the #LearningDisability Register the #Covi…,2021-03-01T07:30:06.000Z
631810714,0,CNBCTV18News,RT @CNBCTV18News: Infosys co-founder NR Narayana Murthy &amp; wife Sudha Murty get vaccine shot in Bengaluru in Phase 2 of vaccine drive. Sudha…,2021-03-01T14:55:39.000Z
77010227,0,NiteshNRane,RT @NiteshNRane: For the all BPL family members who are above 60 in my constituency We will ensure they all get the Covid vaccine n get it…,2021-03-01T04:28:21.000Z
1244892413262311425,0,COVIDNewsByMIB,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

Prime Minister @narendramodi takes first dose of #COVID19 vaccine

PM appeals to all those who are…",2021-03-01T04:32:21.000Z
147537589,0,AnchorAnandN,RT @AnchorAnandN: Onset of phase 2 &amp; PM Modi inoculation couldnt be timed better. Sources say that he went early to AIIMS &amp; got himself vac…,2021-03-01T08:57:53.000Z
1056973148044709888,0,VarunKrRana,RT @LaviRana01: Fascist Government didn't open a separate vaccination centre for 60+ students in JNU,2021-03-01T22:22:26.000Z
3059632987,0,priyasethibjp,RT @priyasethibjp: Our Respected Prime Minister of India Sh. @narendramodi takes Made in India #COVID19 vaccine #Covaxin of Bharat Biotech…,2021-03-01T05:24:13.000Z
1354702453,0,Gujju_Er,"RT @Gujju_Er: Hello cry baby @jawharsircar 

FYI,
PM Modi took 'Bharat Biotech Vaccine' today 😊 https://t.co/04E8TrfbTT",2021-03-01T08:39:55.000Z
1156445533025767424,0,mannkibaat,"RT @mannkibaat: PM Shri @narendramodi takes his first dose of the COVID-19 vaccine at AIIMS. 

#LargestVaccineDrive #IndiaFightsCorona http…",2021-03-01T02:54:03.000Z
384721399,0,drusawasthi,"RT @drusawasthi: Feeling proud as today on 1st March,2021; I took my first dose of the COVID-19 vaccine #CovishieldVaccine by Serum Institu…",2021-03-01T08:40:28.000Z
1056850669,0,airnewsalerts,RT @airnewsalerts: Prime Minister @NarendraModi takes the first dose of the #COVID19Vaccine at AIIMS in New Delhi. https://t.co/PJM9STu7s8,2021-03-01T02:28:24.000Z
44900754,0,sri50,"RT @sri50: Just in - #PrimeMinister @narendramodi leading from the front, took his first dose of #COVID19 #vaccine at #AIIMS Delhi. https:/…",2021-03-01T01:50:28.000Z
60937837,0,Swamy39,RT @Swamy39: @ArtiSharma001 @jagdishshetty @EconomicTimes Bravo Narendrabhai. You took the Swadeshi vaccine,2021-03-01T04:38:11.000Z
953531755138437120,0,dgpgujarat,RT @dgpgujarat: Got a second round of  covid vaccine after a period of 28 https://t.co/MKZU6UFGn5.of senior officers of my office also took…,2021-03-01T07:37:36.000Z
245284856,0,amitabhnews18,"RT @amitabhnews18: PM @narendramodi took 1st dose of #COVID19-19 vaccine at AIIMS
*Sister P Niveda, from Puducherry, administered #COVAXIN…",2021-03-01T02:38:25.000Z
